Transaccion_ID,SKU_ID,Fecha_Venta,Cantidad_Vendida,Precio_Venta_Final,Costo_Envio,Tiempo_Entrega_Real,Estado_Envio,Ciudad_Destino,Canal_Venta,Entrega_Atipica,Fecha_Futura_Invalida,Es_Venta_Fantasma,Categoria,Stock_Actual,Costo_Unitario_USD,Costo_Atipico,Bodega_Origen,Lead_Time_Dias_Clean,Ultima_Revision,Dias_Desde_Ultima_Revision,Rating_Producto_Prom,Rating_Logistica_Prom,Satisfaccion_NPS_Prom,Ticket_Soporte_Abierto,N_Feedbacks,Ingreso_Bruto,Margen_Utilidad_USD,Margen_Porcentual,Brecha_Entrega_Dias,Ratio_Soporte_Categoria
TRX-10864,PROD-2145,2025-09-30,8.0,774.99,52.36,14.0,Retrasado,Sin Ciudad,WhatsApp,False,False,False,Laptops,939.0,1204.84,False,Norte,10.0,2024-11-30,427.0,,,,False,0,6199.92,-3491.1599999999994,-0.5630975883559787,4.0,0.21533203125
TRX-10865,PROD-3441,2025-06-15,4.0,195.29,75.94,15.0,Sin Información,Bucaramanga,Físico,False,False,False,Laptops,225.0,789.1,False,Occidente,5.0,2024-07-22,558.0,,,,False,0,781.16,-2451.1800000000003,-3.1378718828409036,10.0,0.21533203125
TRX-10866,PROD-3872,2025-02-10,8.0,612.76,66.42,6.0,Devuelto,Cali,WhatsApp,False,False,True,Sin Catálogo,,,,Sin Bodega,,,,4.0,4.5,6.25,True,2,4902.08,,,,0.20959451741861793
TRX-10867,PROD-2131,2025-05-16,3.0,1001.04,77.76,7.0,Perdido,Barranquilla,App,False,False,False,Tablets,405.0,1368.34,False,Zona_Franca,5.0,2025-03-30,307.0,,,,False,0,3003.12,-1179.6599999999999,-0.3928114760648925,2.0,0.20235756385068762
TRX-10868,PROD-3276,2025-10-13,12.0,378.45,75.16,13.0,Sin Información,Medellín,WhatsApp,False,False,False,Sin Categoría,156.0,1423.37,False,Bod-Ext-99,10.0,2024-07-28,552.0,2.0,2.0,-64.9,False,1,4541.4,-12614.199999999997,-2.7776016206456156,3.0,0.20517737296260785
TRX-10869,PROD-1041,2025-04-28,12.0,938.46,50.2,16.0,Sin Información,Bucaramanga,App,False,False,False,Smartphones,1993.0,139.62,False,Bod-Ext-99,3.0,2025-08-13,171.0,,,,False,0,11261.52,9535.88,0.8467666886885606,13.0,0.20174165457184326
TRX-10870,PROD-3116,2024-10-07,11.0,1674.32,36.91,15.0,En Camino,Bogotá,App,False,False,False,Monitores,1667.0,195.22,False,Occidente,10.0,2025-05-23,253.0,1.5,4.0,-11.75,True,2,18417.52,16233.189999999999,0.881399341496575,5.0,0.20249520153550865
TRX-10871,PROD-1782,2025-07-21,5.0,1746.51,31.86,18.0,En Camino,Bogotá,Online,False,False,False,Sin Categoría,1193.0,280.17,False,Zona_Franca,0.0,2026-01-03,28.0,3.0,4.0,-50.0,False,1,8732.55,7299.84,0.835934520844427,18.0,0.20517737296260785
TRX-10872,PROD-1350,2025-12-07,12.0,108.03,69.54,3.0,En Camino,Cali,Físico,False,False,False,Accesorios,987.0,1483.21,False,Occidente,5.0,2025-05-04,272.0,4.0,1.0,6.6,False,1,1296.3600000000001,-16571.7,-12.783254651485697,-2.0,0.20368574199806014
TRX-10873,PROD-1988,2025-02-07,3.0,330.2,96.13,16.0,Retrasado,Bucaramanga,Físico,False,False,False,Tablets,1632.0,213.26,False,Norte,0.0,2026-01-19,12.0,,,,False,0,990.5999999999999,254.69,0.2571068039571977,16.0,0.20235756385068762
TRX-10874,PROD-3949,2025-11-02,12.0,557.83,60.2,25.0,En Camino,Bogotá,App,False,False,True,Sin Catálogo,,,,Sin Bodega,,,,,,,False,0,6693.960000000001,,,,0.20959451741861793
TRX-10875,PROD-2664,2025-05-12,13.0,1193.78,91.69,1.0,Entregado,Medellín,WhatsApp,False,False,False,Smartphones,1910.0,1054.72,False,Occidente,5.0,2025-09-07,146.0,,,,False,0,15519.14,1716.0899999999992,0.11057893671943157,-4.0,0.20174165457184326
TRX-10876,PROD-3001,2024-12-20,7.0,728.38,52.36,24.0,Entregado,Medellín,Online,False,False,False,Accesorios,1638.0,775.9,False,Norte,5.0,2024-09-11,507.0,,,,False,0,5098.66,-384.9999999999999,-0.0755100359702353,19.0,0.20368574199806014
TRX-10877,PROD-3274,2025-12-29,3.0,1689.64,6.35,1.0,Entregado,Bogotá,WhatsApp,False,False,False,Sin Categoría,1016.0,1225.86,False,Sur,27.5,2024-04-15,656.0,4.0,5.0,3.0,False,1,5068.92,1384.9900000000007,0.27323177323769177,-26.5,0.20517737296260785
TRX-10878,PROD-1984,2024-12-08,12.0,1436.18,80.47,19.0,Sin Información,Medellín,Físico,False,False,False,Sin Categoría,1327.0,1060.69,False,Occidente,5.0,2025-01-19,377.0,,,,False,0,17234.16,4425.41,0.25678129946571226,14.0,0.20517737296260785
TRX-10879,PROD-3828,2025-02-05,8.0,209.91,86.09,6.0,Devuelto,Bogotá,WhatsApp,False,False,True,Sin Catálogo,,,,Sin Bodega,,,,,,,False,0,1679.28,,,,0.20959451741861793
TRX-10880,PROD-2950,2025-11-01,9.0,1252.87,64.94,11.0,Perdido,Sin Ciudad,Online,False,False,False,Accesorios,987.0,132.65,False,Norte,5.0,2025-05-02,274.0,3.0,5.0,85.0,True,1,11275.829999999998,10017.039999999997,0.888363872105202,6.0,0.20368574199806014
TRX-10881,PROD-3645,2026-01-04,13.0,234.9,93.74,24.0,Devuelto,Sin Ciudad,WhatsApp,False,False,True,Sin Catálogo,,,,Sin Bodega,,,,,,,False,0,3053.7000000000003,,,,0.20959451741861793
TRX-10882,PROD-3915,2025-11-02,12.0,517.52,61.04,7.0,Sin Información,Cali,Físico,False,False,True,Sin Catálogo,,,,Sin Bodega,,,,,,,False,0,6210.24,,,,0.20959451741861793
TRX-10883,PROD-3010,2025-01-10,2.0,363.96,27.85,3.0,Devuelto,Bogotá,App,False,False,False,Smartphones,571.0,498.72,False,Sur,0.0,2025-05-12,264.0,,,,False,0,727.92,-297.3700000000001,-0.4085201670513245,3.0,0.20174165457184326
TRX-10884,PROD-2835,2025-09-10,3.0,354.39,25.49,28.0,Retrasado,Sin Ciudad,Físico,False,False,False,Tablets,709.0,1259.77,False,Norte,10.0,2025-05-01,275.0,4.0,5.0,24.3,True,1,1063.17,-2741.6299999999997,-2.578731529294468,18.0,0.20235756385068762
TRX-10885,PROD-1070,2025-07-20,12.0,1236.63,57.8,6.0,Sin Información,Bucaramanga,Online,False,False,False,Tablets,408.0,326.38,False,Bod-Ext-99,5.0,2025-06-02,243.0,5.0,3.0,71.7,True,1,14839.560000000001,10865.200000000003,0.7321780430147525,1.0,0.20235756385068762
TRX-10886,PROD-1381,2024-12-22,13.0,1131.57,91.12,1.0,Devuelto,Bucaramanga,App,False,False,False,Laptops,1535.0,232.64,False,Bod-Ext-99,0.0,2024-11-02,455.0,2.0,3.0,-38.73333333333333,True,3,14710.41,11594.97,0.7882152842782764,1.0,0.21533203125
TRX-10887,PROD-2205,2025-11-20,7.0,360.3,11.87,8.0,Retrasado,Medellín,Online,False,False,False,Laptops,967.0,508.35,False,Norte,3.0,2024-06-04,606.0,,,,False,0,2522.1,-1048.22,-0.4156139724832481,5.0,0.21533203125
TRX-10888,PROD-1907,2025-09-27,5.0,1980.44,52.36,25.0,Entregado,Bucaramanga,Físico,False,False,False,Smartphones,619.0,781.46,False,Sur,10.0,2024-08-27,522.0,,,,False,0,9902.2,5942.54,0.6001232049443558,15.0,0.20174165457184326
TRX-10889,PROD-2656,2025-11-02,10.0,849.46,62.42,25.0,Entregado,Barranquilla,WhatsApp,False,False,False,Tablets,264.0,1425.14,False,Norte,5.0,2025-06-26,219.0,,,,False,0,8494.6,-5819.220000000001,-0.6850493254538178,20.0,0.20235756385068762
TRX-10890,PROD-3833,2025-11-10,7.0,203.17,78.13,14.0,Devuelto,Bucaramanga,Físico,False,False,True,Sin Catálogo,,,,Sin Bodega,,,,1.0,5.0,-51.2,True,1,1422.1899999999998,,,,0.20959451741861793
TRX-10891,PROD-1996,2025-03-31,2.0,249.93,15.96,4.0,Devuelto,Bogotá,WhatsApp,False,False,False,Laptops,219.0,410.75,False,Norte,10.0,2025-05-20,256.0,1.0,5.0,22.3,False,1,499.86,-337.59999999999997,-0.6753891089505061,-6.0,0.21533203125
TRX-10892,PROD-2254,2024-12-04,14.0,1171.95,16.09,4.0,Entregado,Bogotá,App,False,False,False,Monitores,770.0,1227.12,False,Norte,0.0,2024-08-06,543.0,,,,False,0,16407.3,-788.4699999999979,-0.04805604822243745,4.0,0.20249520153550865
TRX-10893,PROD-3719,2025-03-14,14.0,1958.35,39.78,23.0,En Camino,Bogotá,WhatsApp,False,False,True,Sin Catálogo,,,,Sin Bodega,,,,,,,False,0,27416.899999999998,,,,0.20959451741861793
TRX-10894,PROD-3382,2024-10-27,4.0,1148.18,31.02,23.0,Entregado,Barranquilla,WhatsApp,False,False,False,Tablets,1020.0,534.37,False,Norte,10.0,2024-09-04,514.0,2.0,3.0,25.2,False,1,4592.72,2424.2200000000003,0.5278397115434862,13.0,0.20235756385068762
TRX-10895,PROD-2511,2025-04-20,1.0,1898.59,23.84,16.0,En Camino,Barranquilla,App,False,False,False,Smartphones,490.0,1120.89,False,Bod-Ext-99,0.0,2024-09-03,515.0,1.5,5.0,12.450000000000003,True,2,1898.59,753.8599999999998,0.3970630836568189,16.0,0.20174165457184326
TRX-10896,PROD-2938,2025-07-17,5.0,893.82,23.88,11.0,Entregado,Barranquilla,Online,False,False,False,Tablets,1501.0,1152.05,False,Occidente,3.0,2024-04-18,653.0,2.0,2.0,61.2,False,1,4469.1,-1315.0299999999997,-0.2942494014454811,8.0,0.20235756385068762
TRX-10897,PROD-3267,2025-02-02,8.0,877.32,17.41,22.0,Perdido,Barranquilla,App,False,False,False,Sin Categoría,355.0,1195.62,False,Bod-Ext-99,5.0,2024-07-17,563.0,1.0,1.0,14.1,True,1,7018.56,-2563.8099999999986,-0.3652900310035105,17.0,0.20517737296260785
TRX-10898,PROD-3174,2025-07-02,1.0,1005.01,63.03,7.0,Retrasado,Medellín,Online,False,False,False,Laptops,924.0,900.57,False,Bod-Ext-99,10.0,2024-06-04,606.0,,,,False,0,1005.01,41.40999999999994,0.04120357011373015,-3.0,0.21533203125
TRX-10899,PROD-2408,2025-04-08,7.0,1397.88,70.37,1.0,Retrasado,Cali,App,False,False,False,Smartphones,985.0,221.06,False,Norte,27.5,2025-06-02,243.0,,,,False,0,9785.16,8167.370000000002,0.8346690294282364,-26.5,0.20174165457184326
TRX-10900,PROD-2742,2025-12-12,7.0,741.56,52.36,9.0,Perdido,Bogotá,WhatsApp,False,False,False,Tablets,1084.0,400.32,False,Bod-Ext-99,27.5,2025-11-30,62.0,,,,False,0,5190.92,2336.3199999999997,0.4500782134958735,-18.5,0.20235756385068762
TRX-10901,PROD-3254,2024-10-24,7.0,1729.13,71.78,29.0,En Camino,Medellín,Físico,False,False,False,Sin Categoría,1540.0,457.86,False,Occidente,0.0,2025-04-24,282.0,,,,False,0,12103.91,8827.109999999999,0.7292775640268309,29.0,0.20517737296260785
TRX-10902,PROD-2354,2025-02-05,7.0,68.27,55.57,6.0,Devuelto,Bucaramanga,WhatsApp,False,False,False,Tablets,90.0,1387.78,False,Norte,0.0,2025-02-03,362.0,,,,False,0,477.89,-9292.14,-19.444098014187364,6.0,0.20235756385068762
TRX-10903,PROD-2441,2025-05-28,1.0,885.13,95.53,24.0,Devuelto,Cali,Online,False,False,False,Tablets,878.0,842.29,False,Norte,0.0,2025-09-21,132.0,,,,False,0,885.13,-52.68999999999997,-0.0595279789409465,24.0,0.20235756385068762
TRX-10904,PROD-3878,2025-09-16,12.0,1026.87,88.65,13.0,Retrasado,Medellín,Físico,False,False,True,Sin Catálogo,,,,Sin Bodega,,,,,,,False,0,12322.439999999999,,,,0.20959451741861793
TRX-10905,PROD-2858,2025-08-29,11.0,1217.99,95.97,21.0,Devuelto,Medellín,WhatsApp,False,False,False,Smartphones,1609.0,1250.87,False,Bod-Ext-99,10.0,2025-10-12,111.0,,,,False,0,13397.89,-457.6499999999987,-0.03415836374235038,11.0,0.20174165457184326
TRX-10906,PROD-2109,2025-02-15,3.0,559.38,41.94,12.0,En Camino,Sin Ciudad,WhatsApp,False,False,False,Smartphones,1918.0,482.2,False,Norte,27.5,2025-10-21,102.0,4.0,2.0,-39.6,True,1,1678.1399999999999,189.60000000000002,0.11298223032643286,-15.5,0.20174165457184326
TRX-10907,PROD-2255,2025-08-22,11.0,860.69,88.39,23.0,Devuelto,Cali,Físico,False,False,False,Tablets,1352.0,545.68,False,Norte,5.0,2025-12-24,38.0,,,,False,0,9467.59,3376.720000000001,0.3566609876431068,18.0,0.20235756385068762
TRX-10908,PROD-2029,2025-02-12,2.0,974.23,77.47,19.0,Entregado,Medellín,WhatsApp,False,False,False,Monitores,1605.0,793.67,False,Norte,10.0,2025-08-24,160.0,,,,False,0,1948.46,283.6500000000001,0.14557650657442292,9.0,0.20249520153550865
TRX-10909,PROD-1944,2025-05-14,5.0,1376.95,37.3,26.0,Perdido,Bogotá,Online,False,False,False,Monitores,287.0,790.33,False,Norte,27.5,2024-06-14,596.0,,,,False,0,6884.75,2895.7999999999997,0.42061077018047127,-1.5,0.20249520153550865
TRX-10910,PROD-1494,2025-11-06,2.0,1549.35,15.13,17.0,Retrasado,Bogotá,App,False,False,False,Monitores,1072.0,493.33,False,Norte,0.0,2024-10-14,474.0,,,,False,0,3098.7,2096.91,0.6767063607319198,17.0,0.20249520153550865
TRX-10911,PROD-3954,2025-12-03,13.0,1478.28,69.85,23.0,Devuelto,Medellín,Online,False,False,True,Sin Catálogo,,,,Sin Bodega,,,,1.0,5.0,-73.9,True,1,19217.64,,,,0.20959451741861793
TRX-10912,PROD-1788,2024-11-05,14.0,689.75,52.36,21.0,En Camino,Barranquilla,WhatsApp,False,False,False,Sin Categoría,855.0,565.39,False,Bod-Ext-99,5.0,2025-04-24,282.0,,,,False,0,9656.5,1688.6800000000003,0.17487495469372966,16.0,0.20517737296260785
TRX-10913,PROD-2292,2024-10-24,5.0,1998.91,17.96,1.0,Devuelto,Bucaramanga,Físico,False,False,False,Accesorios,926.0,348.67,False,Bod-Ext-99,5.0,2025-08-03,181.0,,,,False,0,9994.550000000001,8233.240000000002,0.8237729562611624,-4.0,0.20368574199806014
TRX-10914,PROD-1489,2025-05-11,5.0,1698.84,32.91,9.0,Perdido,Medellín,Físico,False,False,False,Monitores,1900.0,1316.75,False,Norte,5.0,2025-12-07,55.0,1.0,4.0,-9.6,True,1,8494.199999999999,1877.5399999999995,0.22103788467424829,4.0,0.20249520153550865
TRX-10915,PROD-3194,2024-10-20,4.0,527.45,52.53,25.0,Entregado,Bucaramanga,Físico,False,False,False,Laptops,1672.0,757.46,False,Norte,5.0,2025-02-22,343.0,1.5,3.5,-70.55000000000001,True,2,2109.8,-972.5699999999999,-0.4609773438240591,20.0,0.21533203125
TRX-10916,PROD-3826,2025-11-19,11.0,398.26,69.59,22.0,Sin Información,Bogotá,WhatsApp,False,False,True,Sin Catálogo,,,,Sin Bodega,,,,,,,False,0,4380.86,,,,0.20959451741861793
TRX-10917,PROD-1758,2026-01-26,7.0,634.9,92.99,27.0,Retrasado,Medellín,Físico,False,False,False,Laptops,871.0,629.03,False,Zona_Franca,5.0,2025-03-01,336.0,3.0,5.0,-60.4,False,1,4444.3,-51.89999999999996,-0.011677879531084751,22.0,0.21533203125
TRX-10918,PROD-1784,2025-03-01,10.0,910.17,61.36,25.0,Retrasado,Cali,Online,False,False,False,Tablets,112.0,1325.42,False,Sur,5.0,2026-01-13,18.0,,,,False,0,9101.699999999999,-4213.860000000001,-0.4629750486172914,20.0,0.20235756385068762
TRX-10919,PROD-1886,2025-08-21,6.0,1703.09,68.78,23.0,En Camino,Bucaramanga,Online,False,False,False,Laptops,417.0,1028.6,False,Norte,0.0,2024-12-18,409.0,,,,False,0,10218.539999999999,3978.16,0.38930806162132753,23.0,0.21533203125
TRX-10920,PROD-2983,2025-04-17,2.0,1558.94,34.45,8.0,Entregado,Medellín,WhatsApp,False,False,False,Smartphones,923.0,131.51,False,Norte,5.0,2024-05-15,626.0,,,,False,0,3117.88,2820.4100000000003,0.9045922229207026,3.0,0.20174165457184326
TRX-10921,PROD-2132,2024-10-10,4.0,1703.98,70.29,27.0,Devuelto,Medellín,Online,False,False,False,Laptops,1986.0,1238.46,False,Zona_Franca,0.0,2025-02-14,351.0,,,,False,0,6815.92,1791.79,0.262883073744997,27.0,0.21533203125
TRX-10922,PROD-3967,2025-01-03,13.0,551.19,46.59,2.0,Devuelto,Bogotá,Online,False,False,True,Sin Catálogo,,,,Sin Bodega,,,,4.0,2.0,70.8,False,1,7165.470000000001,,,,0.20959451741861793
TRX-10923,PROD-3414,2024-12-01,14.0,1190.99,86.41,18.0,Sin Información,Medellín,Físico,False,False,False,Tablets,1707.0,1317.88,False,Zona_Franca,10.0,2024-09-17,501.0,,,,False,0,16673.86,-1862.8700000000015,-0.11172397993026219,8.0,0.20235756385068762
TRX-10924,PROD-3148,2025-01-19,11.0,573.67,52.36,4.0,Sin Información,Cali,App,False,False,False,Laptops,1730.0,676.5,False,Bod-Ext-99,10.0,2024-06-09,601.0,,,,False,0,6310.37,-1183.4900000000005,-0.18754684749071773,-6.0,0.21533203125
TRX-10925,PROD-3444,2025-02-08,7.0,226.96,42.28,1.0,Sin Información,Medellín,Online,False,False,False,Accesorios,430.0,462.78,False,Zona_Franca,27.5,2024-07-25,555.0,,,,False,0,1588.72,-1693.0199999999998,-1.0656503348607682,-26.5,0.20368574199806014
TRX-10926,PROD-2159,2025-03-01,9.0,1371.55,49.49,24.0,En Camino,Medellín,WhatsApp,False,False,False,Accesorios,1816.0,309.69,False,Norte,5.0,2024-04-28,643.0,,,,False,0,12343.949999999999,9507.25,0.7701951158259714,19.0,0.20368574199806014
TRX-10927,PROD-1411,2025-05-12,9.0,294.57,46.1,21.0,Entregado,Bogotá,Físico,False,False,False,Sin Categoría,98.0,69.84,False,Sur,3.0,2025-03-30,307.0,,,,False,0,2651.13,1976.47,0.7455198349383093,18.0,0.20517737296260785
TRX-10928,PROD-1795,2025-02-17,12.0,1338.72,82.06,12.0,En Camino,Medellín,Online,False,False,False,Smartphones,1786.0,284.11,False,Occidente,5.0,2024-06-12,598.0,4.5,1.5,-37.15,True,2,16064.64,12573.260000000002,0.782666776224055,7.0,0.20174165457184326
TRX-10929,PROD-2213,2025-09-10,3.0,1299.45,95.6,16.0,Perdido,Sin Ciudad,WhatsApp,False,False,False,Laptops,1452.0,180.15,False,Sur,10.0,2025-12-15,47.0,,,,False,0,3898.3500000000004,3262.2999999999997,0.8368412276988981,6.0,0.21533203125
TRX-10930,PROD-1931,2025-11-20,1.0,1622.39,36.09,23.0,Perdido,Medellín,WhatsApp,False,False,False,Accesorios,1104.0,1222.8,False,Sur,0.0,2024-03-08,694.0,,,,False,0,1622.39,363.5000000000001,0.22405216994680693,23.0,0.20368574199806014
TRX-10931,PROD-2478,2025-10-19,9.0,287.71,50.13,28.0,Devuelto,Bogotá,Físico,False,False,False,Laptops,598.0,729.41,False,Occidente,5.0,2024-03-16,686.0,5.0,1.0,-60.9,True,1,2589.39,-4025.43,-1.5545862152862258,23.0,0.21533203125
TRX-10932,PROD-1734,2025-05-23,8.0,1569.13,72.06,18.0,Perdido,Medellín,WhatsApp,False,False,False,Tablets,1233.0,306.77,False,Zona_Franca,0.0,2025-06-23,222.0,,,,False,0,12553.04,10026.820000000002,0.7987563171948787,18.0,0.20235756385068762
TRX-10933,PROD-2238,2024-10-27,7.0,1998.56,90.06,5.0,En Camino,Bogotá,App,False,False,False,Laptops,491.0,1327.3,False,Norte,5.0,2025-08-24,160.0,,,,False,0,13989.92,4608.759999999999,0.3294343355787595,0.0,0.21533203125
TRX-10934,PROD-1057,2025-08-13,6.0,1703.57,51.9,16.0,Retrasado,Bogotá,App,False,False,False,Laptops,1936.0,1147.72,False,Sur,10.0,2025-12-12,50.0,3.0,3.0,26.5,False,1,10221.42,3283.1999999999994,0.3212078165264708,6.0,0.21533203125
TRX-10935,PROD-3900,2025-10-09,14.0,1506.11,15.34,9.0,Perdido,Bogotá,Online,False,False,True,Sin Catálogo,,,,Sin Bodega,,,,5.0,5.0,-87.7,False,1,21085.539999999997,,,,0.20959451741861793
TRX-10936,PROD-3187,2025-09-12,10.0,1327.71,52.36,9.0,En Camino,Bogotá,App,False,False,False,Laptops,557.0,960.64,False,Bod-Ext-99,5.0,2025-04-22,284.0,,,,False,0,13277.1,3618.3400000000006,0.27252487365463846,4.0,0.21533203125
TRX-10937,PROD-1518,2025-05-19,7.0,849.35,40.02,2.0,Retrasado,Cali,Físico,False,False,False,Sin Categoría,1714.0,1447.05,False,Bod-Ext-99,10.0,2025-02-03,362.0,3.0,5.0,13.4,True,1,5945.45,-4223.92,-0.7104458030931217,-8.0,0.20517737296260785
TRX-10938,PROD-2123,2025-08-22,11.0,1463.7,57.28,14.0,Retrasado,Bogotá,Físico,False,False,False,Smartphones,1677.0,408.09,False,Zona_Franca,3.0,2025-10-14,109.0,2.0,3.0,71.1,True,1,16100.7,11554.43,0.7176352580943686,11.0,0.20174165457184326
TRX-10939,PROD-1186,2025-02-18,9.0,1451.11,44.66,11.0,Sin Información,Medellín,Online,False,False,False,Tablets,147.0,313.58,False,Sur,3.0,2026-01-02,29.0,1.0,1.0,31.7,True,1,13059.99,10193.11,0.7804837522846496,8.0,0.20235756385068762
TRX-10940,PROD-1223,2025-01-11,6.0,1266.68,22.72,2.0,Sin Información,Bucaramanga,App,False,False,False,Accesorios,936.0,880.91,False,Bod-Ext-99,0.0,2025-04-19,287.0,1.0,3.0,49.2,False,1,7600.08,2291.900000000001,0.3015626151303672,2.0,0.20368574199806014
TRX-10941,PROD-3266,2025-11-04,14.0,1594.59,8.51,16.0,Perdido,Bogotá,WhatsApp,False,False,False,Accesorios,565.0,281.52,False,Sur,5.0,2025-07-09,206.0,5.0,3.0,48.1,False,1,22324.26,18374.47,0.8230718509818468,11.0,0.20368574199806014
TRX-10942,PROD-2196,2024-10-09,14.0,903.04,70.3,21.0,Entregado,Medellín,WhatsApp,False,False,False,Tablets,1014.0,730.11,False,Norte,0.0,2025-02-20,345.0,5.0,4.0,-21.5,False,1,12642.56,2350.7199999999993,0.18593702541257462,21.0,0.20235756385068762
TRX-10943,PROD-3856,2025-10-29,10.0,251.29,99.31,19.0,Sin Información,Medellín,App,False,False,True,Sin Catálogo,,,,Sin Bodega,,,,,,,False,0,2512.9,,,,0.20959451741861793
TRX-10944,PROD-1517,2025-05-06,3.0,1122.54,92.32,13.0,Perdido,Sin Ciudad,Físico,False,False,False,Laptops,1499.0,232.05,False,Norte,0.0,2024-09-22,496.0,,,,False,0,3367.62,2579.15,0.7658672890646807,13.0,0.21533203125
TRX-10945,PROD-3612,2025-02-09,13.0,537.44,69.91,17.0,Perdido,Bogotá,Físico,False,False,True,Sin Catálogo,,,,Sin Bodega,,,,4.0,4.0,93.3,True,1,6986.720000000001,,,,0.20959451741861793
TRX-10946,PROD-3010,2025-02-13,14.0,775.02,84.95,27.0,Entregado,Bucaramanga,Físico,False,False,False,Smartphones,571.0,498.72,False,Sur,0.0,2025-05-12,264.0,,,,False,0,10850.279999999999,3783.2499999999995,0.34867763781211175,27.0,0.20174165457184326
TRX-10947,PROD-1420,2025-06-09,3.0,44.66,29.29,29.0,Perdido,Medellín,Físico,False,False,False,Tablets,1636.0,1012.55,False,Norte,5.0,2024-06-15,595.0,,,,False,0,133.98,-2932.96,-21.89102851171817,24.0,0.20235756385068762
TRX-10948,PROD-1050,2025-04-27,4.0,771.75,52.36,1.0,En Camino,Bucaramanga,App,False,False,False,Smartphones,1058.0,732.89,False,Bod-Ext-99,27.5,2025-10-14,109.0,,,,False,0,3087.0,103.08000000000006,0.03339164237123422,-26.5,0.20174165457184326
TRX-10949,PROD-3351,2025-03-03,10.0,1619.51,64.13,21.0,Entregado,Sin Ciudad,Online,False,False,False,Monitores,1311.0,1084.81,False,Norte,5.0,2024-04-17,654.0,3.0,3.0,-38.4,False,1,16195.1,5282.87,0.32620175238189325,16.0,0.20249520153550865
TRX-10950,PROD-2164,2024-12-23,13.0,1090.02,10.76,19.0,En Camino,Bogotá,App,False,False,False,Monitores,512.0,207.59,False,Norte,10.0,2025-11-09,83.0,,,,False,0,14170.26,11460.83,0.8087946163302578,9.0,0.20249520153550865
TRX-10951,PROD-2922,2025-03-15,14.0,29.5,72.18,16.0,Retrasado,Medellín,App,False,False,False,Accesorios,1453.0,1341.71,False,Norte,5.0,2025-01-16,380.0,,,,False,0,413.0,-18443.120000000003,-44.65646489104117,11.0,0.20368574199806014
TRX-10952,PROD-2960,2025-08-19,14.0,944.99,97.14,25.0,Entregado,Bogotá,Físico,False,False,False,Tablets,1342.0,447.61,False,Zona_Franca,27.5,2025-07-19,196.0,,,,False,0,13229.86,6866.179999999999,0.518991130669561,-2.5,0.20235756385068762
TRX-10953,PROD-2804,2025-04-15,10.0,589.99,86.78,13.0,Retrasado,Bogotá,Físico,False,False,False,Monitores,1487.0,1376.89,False,Zona_Franca,5.0,2024-11-18,439.0,,,,False,0,5899.9,-7955.780000000001,-1.3484601433922612,8.0,0.20249520153550865
TRX-10954,PROD-2395,2025-11-11,8.0,960.33,55.77,28.0,Sin Información,Sin Ciudad,Físico,False,False,False,Laptops,1429.0,158.6,False,Norte,0.0,2025-07-22,193.0,,,,False,0,7682.64,6358.07,0.8275892141243114,28.0,0.21533203125
TRX-10955,PROD-1755,2025-02-22,10.0,815.34,79.93,19.0,Devuelto,Barranquilla,Online,False,False,False,Laptops,1850.0,1317.75,False,Norte,3.0,2026-01-18,13.0,,,,False,0,8153.400000000001,-5104.03,-0.6260001962371525,16.0,0.21533203125
TRX-10956,PROD-1210,2025-01-03,9.0,1864.64,94.67,3.0,Devuelto,Medellín,Online,False,False,False,Smartphones,1314.0,1245.48,False,Zona_Franca,27.5,2025-12-18,44.0,,,,False,0,16781.760000000002,5477.77,0.32641212840607897,-24.5,0.20174165457184326
TRX-10957,PROD-2034,2025-04-12,14.0,91.94,25.52,3.0,En Camino,Bogotá,Físico,False,False,False,Laptops,1008.0,1385.0,False,Zona_Franca,5.0,2024-10-14,474.0,,,,False,0,1287.1599999999999,-18128.36,-14.083998881257966,-2.0,0.21533203125
TRX-10958,PROD-2956,2025-06-29,8.0,1370.34,80.36,1.0,Retrasado,Bogotá,Físico,False,False,False,Laptops,443.0,1238.27,False,Sur,5.0,2025-08-03,181.0,5.0,5.0,-39.7,False,1,10962.72,976.1999999999995,0.08904724374972631,-4.0,0.21533203125
TRX-10959,PROD-1467,2024-11-26,11.0,1703.54,30.64,3.0,Retrasado,Cali,App,False,False,False,Laptops,1626.0,1082.6,False,Norte,5.0,2025-03-05,332.0,1.0,2.0,-70.0,True,1,18738.94,6799.7,0.3628647084626985,-2.0,0.21533203125
