Transaccion_ID,SKU_ID,Fecha_Venta,Cantidad_Vendida,Precio_Venta_Final,Costo_Envio,Tiempo_Entrega_Real,Estado_Envio,Ciudad_Destino,Canal_Venta,Entrega_Atipica,Fecha_Futura_Invalida,Es_Venta_Fantasma
TRX-12100,PROD-1066,2025-05-18,7.0,1163.21,52.36,9.0,En Camino,Barranquilla,App,False,False,False
TRX-12101,PROD-2462,2024-10-07,14.0,1912.63,59.38,13.0,En Camino,Medellín,App,False,False,False
TRX-12102,PROD-1276,2025-06-26,2.0,470.59,45.1,22.0,En Camino,Bogotá,Físico,False,False,False
TRX-12103,PROD-2412,2025-01-26,11.0,976.41,6.61,19.0,En Camino,Bogotá,Online,False,False,False
TRX-12104,PROD-1987,2025-09-02,7.0,1955.08,63.99,5.0,Devuelto,Bucaramanga,Físico,False,False,False
TRX-12105,PROD-3691,2024-10-09,11.0,1654.62,88.56,11.0,Sin Información,Bogotá,Online,False,False,True
TRX-12106,PROD-3573,2025-07-31,5.0,1459.95,78.11,24.0,Entregado,Bogotá,Online,False,False,True
TRX-12107,PROD-1424,2024-11-11,13.0,386.06,98.25,25.0,Entregado,Bucaramanga,Físico,False,False,False
TRX-12108,PROD-3383,2025-02-04,7.0,1541.12,18.21,3.0,Sin Información,Cali,App,False,False,False
TRX-12109,PROD-2361,2025-01-18,1.0,701.65,26.14,5.0,Sin Información,Sin Ciudad,Online,False,False,False
TRX-12110,PROD-1546,2025-10-05,11.0,1065.77,56.23,13.0,En Camino,Medellín,Online,False,False,False
TRX-12111,PROD-1181,2025-07-25,11.0,1222.23,27.41,14.0,Perdido,Medellín,WhatsApp,False,False,False
TRX-12112,PROD-2443,2024-11-21,10.0,1222.63,52.36,13.0,Devuelto,Bogotá,Físico,False,False,False
TRX-12113,PROD-3236,2025-01-25,9.0,1455.78,8.28,2.0,Entregado,Medellín,WhatsApp,False,False,False
TRX-12114,PROD-2386,2026-01-02,1.0,1326.79,43.22,2.0,Sin Información,Sin Ciudad,Online,False,False,False
TRX-12115,PROD-3632,2025-01-16,14.0,146.06,32.33,18.0,Devuelto,Bogotá,Online,False,False,True
TRX-12116,PROD-1717,2025-10-18,5.0,920.12,30.06,28.0,Perdido,Bogotá,WhatsApp,False,False,False
TRX-12117,PROD-3804,2025-11-20,14.0,1331.4,95.55,6.0,Sin Información,Sin Ciudad,Físico,False,False,True
TRX-12118,PROD-2903,2025-03-14,8.0,599.03,27.65,19.0,Devuelto,Barranquilla,WhatsApp,False,False,False
TRX-12119,PROD-3848,2025-03-28,1.0,632.98,17.3,10.0,Perdido,Barranquilla,WhatsApp,False,False,True
TRX-12120,PROD-2960,2026-02-02,7.0,257.89,16.91,21.0,Sin Información,Bucaramanga,Online,False,True,False
TRX-12121,PROD-3587,2024-12-19,2.0,843.04,81.6,8.0,Perdido,Medellín,App,False,False,True
TRX-12122,PROD-1746,2025-04-13,7.0,1973.79,72.91,5.0,Retrasado,Bucaramanga,App,False,False,False
TRX-12123,PROD-1552,2025-09-18,7.0,577.79,17.3,2.0,Sin Información,Cali,App,False,False,False
TRX-12124,PROD-1258,2025-07-30,9.0,1067.56,52.36,6.0,Perdido,Sin Ciudad,Físico,False,False,False
TRX-12125,PROD-3932,2025-08-08,6.0,1489.04,25.88,18.0,Retrasado,Bucaramanga,WhatsApp,False,False,True
TRX-12126,PROD-2874,2025-12-15,4.0,36.86,76.0,29.0,Sin Información,Medellín,Físico,False,False,False
TRX-12127,PROD-1151,2025-03-23,7.0,1801.87,31.09,8.0,Sin Información,Bogotá,App,False,False,False
TRX-12128,PROD-2201,2025-09-09,7.0,779.23,98.25,2.0,Perdido,Medellín,Físico,False,False,False
TRX-12129,PROD-1825,2025-03-09,4.0,1739.54,56.35,23.0,Perdido,Bucaramanga,Físico,False,False,False
TRX-12130,PROD-1179,2025-03-22,2.0,87.51,23.24,20.0,Devuelto,Sin Ciudad,Físico,False,False,False
TRX-12131,PROD-1817,2025-07-19,13.0,299.87,86.59,4.0,Retrasado,Bucaramanga,App,False,False,False
TRX-12132,PROD-1171,2025-12-13,11.0,651.83,35.35,15.0,Sin Información,Bogotá,Físico,False,False,False
TRX-12133,PROD-2292,2025-01-30,9.0,697.47,32.44,24.0,Entregado,Bogotá,Físico,False,False,False
TRX-12134,PROD-2270,2025-12-29,14.0,1697.11,36.11,20.0,Entregado,Cali,App,False,False,False
TRX-12135,PROD-3111,2025-02-18,8.0,32.29,77.98,24.0,Devuelto,Medellín,App,False,False,False
TRX-12136,PROD-2631,2026-01-07,5.0,1285.81,52.36,9.0,Entregado,Barranquilla,Físico,False,False,False
TRX-12137,PROD-3224,2025-07-25,14.0,271.31,21.46,24.0,Entregado,Bogotá,WhatsApp,False,False,False
TRX-12138,PROD-2939,2025-04-19,5.0,1648.2,41.27,20.0,Perdido,Medellín,Físico,False,False,False
TRX-12139,PROD-2037,2025-01-11,1.0,1559.36,7.93,21.0,En Camino,Barranquilla,Online,False,False,False
TRX-12140,PROD-1149,2025-12-02,11.0,1004.84,83.53,6.0,En Camino,Bogotá,App,False,False,False
TRX-12141,PROD-3649,2026-02-04,9.0,433.25,37.37,9.0,Entregado,Sin Ciudad,WhatsApp,False,True,True
TRX-12142,PROD-1782,2025-02-06,11.0,1272.65,28.58,13.0,Devuelto,Bogotá,Online,False,False,False
TRX-12143,PROD-2171,2025-09-12,14.0,320.95,60.09,5.0,Devuelto,Bucaramanga,Online,False,False,False
TRX-12144,PROD-2462,2025-10-31,10.0,388.15,71.97,14.0,Retrasado,Medellín,Online,False,False,False
TRX-12145,PROD-1195,2025-04-21,11.0,1257.11,82.23,14.0,Devuelto,Cali,WhatsApp,False,False,False
TRX-12146,PROD-3685,2025-02-15,8.0,1982.54,38.04,18.0,Devuelto,Bogotá,Online,False,False,True
TRX-12147,PROD-2359,2024-12-15,5.0,1783.21,82.17,7.0,Perdido,Cali,App,False,False,False
TRX-12148,PROD-2119,2024-10-22,10.0,1190.28,52.36,6.0,Perdido,Medellín,WhatsApp,False,False,False
TRX-12149,PROD-1509,2026-01-23,6.0,1081.69,49.16,27.0,Sin Información,Cali,App,False,False,False
TRX-12150,PROD-2507,2024-11-26,12.0,1996.79,14.61,12.0,Entregado,Medellín,WhatsApp,False,False,False
TRX-12151,PROD-2789,2024-10-16,10.0,1099.32,85.4,14.0,Sin Información,Bogotá,App,False,False,False
TRX-12152,PROD-2638,2026-01-07,11.0,846.03,57.03,19.0,Devuelto,Bogotá,WhatsApp,False,False,False
TRX-12153,PROD-2801,2025-11-27,10.0,1820.02,62.23,16.0,En Camino,Bogotá,Online,False,False,False
TRX-12154,PROD-2583,2025-04-21,8.0,476.03,94.06,24.0,Devuelto,Bucaramanga,App,False,False,False
TRX-12155,PROD-2388,2025-05-02,6.0,204.08,58.12,19.0,Devuelto,Bogotá,App,False,False,False
TRX-12156,PROD-1765,2024-12-21,10.0,1271.84,5.53,10.0,Entregado,Medellín,App,False,False,False
TRX-12157,PROD-3032,2025-01-06,14.0,200.74,87.71,11.0,En Camino,Medellín,Físico,False,False,False
TRX-12158,PROD-3834,2025-03-13,4.0,752.57,32.05,4.0,Entregado,Sin Ciudad,Online,False,False,True
TRX-12159,PROD-3037,2025-05-10,3.0,852.92,52.67,25.0,Devuelto,Medellín,App,False,False,False
TRX-12160,PROD-2504,2025-11-09,7.0,1099.6,52.36,29.0,En Camino,Bucaramanga,App,False,False,False
TRX-12161,PROD-3126,2024-12-08,13.0,1983.4,24.46,20.0,Devuelto,Barranquilla,WhatsApp,False,False,False
TRX-12162,PROD-2092,2024-11-29,2.0,449.75,33.21,2.0,Sin Información,Bogotá,Online,False,False,False
TRX-12163,PROD-1338,2025-09-22,7.0,757.76,70.23,9.0,Entregado,Cali,Online,False,False,False
TRX-12164,PROD-3978,2025-10-28,1.0,273.16,45.81,10.0,Entregado,Bogotá,App,False,False,True
TRX-12165,PROD-2738,2025-09-10,13.0,1219.15,64.58,8.0,Perdido,Medellín,Físico,False,False,False
TRX-12166,PROD-1323,2025-10-16,10.0,1458.07,83.24,4.0,En Camino,Bucaramanga,App,False,False,False
TRX-12167,PROD-2763,2024-12-23,5.0,969.33,37.38,13.0,Perdido,Barranquilla,Físico,False,False,False
TRX-12168,PROD-3467,2024-12-19,9.0,499.2,58.99,27.0,Sin Información,Cali,Online,False,False,False
TRX-12169,PROD-1739,2025-12-31,13.0,1245.57,78.87,6.0,En Camino,Cali,Online,False,False,False
TRX-12170,PROD-3234,2024-11-11,13.0,1082.92,72.94,6.0,Retrasado,Bucaramanga,Físico,False,False,False
TRX-12171,PROD-2203,2025-01-03,1.0,350.66,56.29,27.0,En Camino,Bucaramanga,Online,False,False,False
TRX-12172,PROD-2315,2025-09-25,8.0,817.31,52.36,2.0,Devuelto,Bucaramanga,WhatsApp,False,False,False
TRX-12173,PROD-1420,2025-11-20,9.0,876.04,41.42,9.0,En Camino,Sin Ciudad,Físico,False,False,False
TRX-12174,PROD-1327,2026-01-27,9.0,1965.41,43.71,6.0,Perdido,Bogotá,WhatsApp,False,False,False
TRX-12175,PROD-2343,2024-11-07,8.0,1700.08,46.15,5.0,Entregado,Sin Ciudad,App,False,False,False
TRX-12176,PROD-3707,2025-03-20,4.0,1471.4,38.14,2.0,Entregado,Medellín,App,False,False,True
TRX-12177,PROD-2210,2025-06-16,14.0,1778.67,71.41,29.0,En Camino,Sin Ciudad,WhatsApp,False,False,False
TRX-12178,PROD-2255,2025-06-17,14.0,1473.61,16.91,14.0,Retrasado,Medellín,Online,False,False,False
TRX-12179,PROD-2826,2025-10-24,7.0,1807.77,96.91,10.0,Entregado,Medellín,WhatsApp,False,False,False
TRX-12180,PROD-3468,2025-08-08,1.0,118.56,79.0,15.0,Sin Información,Medellín,Online,False,False,False
TRX-12181,PROD-3939,2024-09-30,7.0,917.57,33.33,17.0,Entregado,Bucaramanga,WhatsApp,False,False,True
TRX-12182,PROD-2745,2025-12-15,6.0,1496.33,9.04,7.0,Sin Información,Sin Ciudad,WhatsApp,False,False,False
TRX-12183,PROD-1682,2025-06-14,5.0,1170.76,72.57,20.0,Sin Información,Medellín,Online,False,False,False
TRX-12184,PROD-3825,2026-01-11,1.0,358.58,52.36,11.0,Sin Información,Bogotá,WhatsApp,False,False,True
TRX-12185,PROD-2818,2025-10-13,8.0,687.58,74.76,13.0,Entregado,Bogotá,Físico,False,False,False
TRX-12186,PROD-2439,2024-12-09,10.0,642.37,96.54,23.0,Retrasado,Medellín,Online,False,False,False
TRX-12187,PROD-2831,2025-10-24,1.0,530.08,29.1,21.0,Perdido,Bogotá,App,False,False,False
TRX-12188,PROD-1173,2025-05-20,1.0,692.84,12.86,17.0,En Camino,Sin Ciudad,App,False,False,False
TRX-12189,PROD-3977,2025-06-07,14.0,1034.56,91.94,5.0,Sin Información,Barranquilla,WhatsApp,False,False,True
TRX-12190,PROD-2444,2025-04-06,3.0,1711.19,29.57,12.0,Retrasado,Medellín,App,False,False,False
TRX-12191,PROD-3518,2025-12-26,13.0,1486.64,73.55,4.0,En Camino,Sin Ciudad,Físico,False,False,True
TRX-12192,PROD-2781,2025-11-28,8.0,1672.15,10.76,1.0,Devuelto,Sin Ciudad,App,False,False,False
TRX-12193,PROD-2124,2025-08-18,8.0,1768.37,77.26,10.0,Sin Información,Bogotá,App,False,False,False
TRX-12194,PROD-3619,2025-01-31,14.0,838.14,17.07,2.0,En Camino,Bogotá,Online,False,False,True
TRX-12195,PROD-1234,2025-12-18,7.0,698.59,71.08,13.0,Sin Información,Medellín,WhatsApp,False,False,False
TRX-12196,PROD-1307,2025-10-17,5.0,124.67,52.36,13.0,Entregado,Medellín,App,False,False,False
TRX-12197,PROD-3749,2025-08-31,8.0,1861.68,55.57,25.0,Retrasado,Medellín,WhatsApp,False,False,True
TRX-12198,PROD-3611,2025-06-10,2.0,140.99,95.77,12.0,Sin Información,Medellín,Online,False,False,True
TRX-12199,PROD-2663,2025-05-22,8.0,1484.86,8.51,1.0,Retrasado,Sin Ciudad,App,False,False,False
TRX-12200,PROD-2488,2025-10-14,7.0,762.44,32.74,15.0,Perdido,Bogotá,App,True,False,False
TRX-12201,PROD-3101,2025-10-21,12.0,1898.07,11.6,10.0,Devuelto,Bogotá,Online,False,False,False
TRX-12202,PROD-3782,2025-03-12,11.0,845.01,88.52,20.0,Perdido,Bogotá,Online,False,False,True
TRX-12203,PROD-1655,2025-02-16,2.0,1635.05,61.42,24.0,Perdido,Sin Ciudad,App,False,False,False
TRX-12204,PROD-1127,2025-06-19,10.0,572.48,55.82,5.0,Devuelto,Barranquilla,Físico,False,False,False
TRX-12205,PROD-1584,2025-02-18,5.0,605.19,17.49,10.0,Entregado,Bogotá,WhatsApp,False,False,False
TRX-12206,PROD-3488,2025-10-07,11.0,1195.08,51.46,7.0,Retrasado,Bogotá,WhatsApp,False,False,False
TRX-12207,PROD-3777,2025-07-18,13.0,1995.99,42.88,15.0,En Camino,Cali,WhatsApp,False,False,True
TRX-12208,PROD-2794,2024-10-20,4.0,1039.97,52.36,27.0,Devuelto,Cali,Físico,False,False,False
TRX-12209,PROD-1142,2025-02-18,13.0,1873.25,35.0,18.0,Perdido,Sin Ciudad,WhatsApp,False,False,False
TRX-12210,PROD-1517,2025-11-16,1.0,1574.64,78.36,20.0,En Camino,Cali,Online,False,False,False
TRX-12211,PROD-1275,2025-06-29,5.0,1593.77,10.82,4.0,Sin Información,Sin Ciudad,Online,False,False,False
TRX-12212,PROD-1966,2025-03-23,7.0,877.56,66.44,1.0,Devuelto,Bucaramanga,App,False,False,False
TRX-12213,PROD-3642,2025-03-07,1.0,779.22,83.18,28.0,Sin Información,Medellín,Físico,False,False,True
TRX-12214,PROD-2500,2024-10-09,2.0,391.92,91.19,8.0,Devuelto,Bucaramanga,Físico,False,False,False
TRX-12215,PROD-2483,2025-02-19,12.0,1928.24,75.86,11.0,Entregado,Bogotá,App,False,False,False
TRX-12216,PROD-2568,2025-08-27,14.0,1919.19,31.83,3.0,Sin Información,Cali,Físico,False,False,False
TRX-12217,PROD-3323,2024-11-06,9.0,1496.66,62.05,28.0,Entregado,Medellín,WhatsApp,False,False,False
TRX-12218,PROD-1132,2025-08-18,12.0,599.54,18.43,29.0,Retrasado,Barranquilla,App,False,False,False
TRX-12219,PROD-3478,2025-03-30,5.0,497.91,16.12,12.0,Retrasado,Barranquilla,WhatsApp,False,False,False
TRX-12220,PROD-1628,2025-02-08,14.0,1977.33,52.36,13.0,En Camino,Bogotá,WhatsApp,False,False,False
TRX-12221,PROD-3781,2024-11-22,13.0,142.42,65.67,20.0,Retrasado,Barranquilla,App,False,False,True
TRX-12222,PROD-2842,2025-07-13,7.0,1688.69,85.86,18.0,Sin Información,Bogotá,Online,False,False,False
TRX-12223,PROD-2519,2025-08-10,2.0,717.36,11.39,12.0,Sin Información,Medellín,App,False,False,False
TRX-12224,PROD-2523,2024-10-25,7.0,843.55,15.07,10.0,Devuelto,Cali,Físico,False,False,False
TRX-12225,PROD-2818,2025-07-18,7.0,1665.64,58.73,21.0,Devuelto,Bogotá,WhatsApp,False,False,False
TRX-12226,PROD-1314,2025-11-11,7.0,190.3,25.73,28.0,Devuelto,Bogotá,WhatsApp,False,False,False
TRX-12227,PROD-3350,2025-01-12,5.0,714.8,63.12,21.0,Sin Información,Bogotá,Físico,False,False,False
TRX-12228,PROD-1563,2025-07-10,9.0,1904.53,25.38,15.0,Devuelto,Sin Ciudad,App,False,False,False
TRX-12229,PROD-3168,2024-10-29,2.0,1401.14,16.07,3.0,Entregado,Sin Ciudad,Online,False,False,False
TRX-12230,PROD-2503,2025-11-27,4.0,1512.33,56.83,24.0,Devuelto,Bogotá,Físico,False,False,False
TRX-12231,PROD-2630,2026-01-30,2.0,1517.44,86.91,15.0,Devuelto,Barranquilla,Online,False,False,False
TRX-12232,PROD-2287,2024-12-31,8.0,130.53,52.36,17.0,Devuelto,Cali,WhatsApp,False,False,False
TRX-12233,PROD-3660,2024-10-15,12.0,414.38,70.09,29.0,Perdido,Bucaramanga,App,False,False,True
TRX-12234,PROD-2141,2025-11-16,11.0,987.61,82.78,16.0,Sin Información,Sin Ciudad,App,False,False,False
TRX-12235,PROD-2022,2025-11-20,1.0,742.62,30.3,2.0,Sin Información,Sin Ciudad,WhatsApp,False,False,False
TRX-12236,PROD-1464,2026-01-22,9.0,827.72,89.17,1.0,En Camino,Medellín,Físico,False,False,False
TRX-12237,PROD-1106,2025-04-28,12.0,1565.08,40.82,22.0,Sin Información,Bogotá,WhatsApp,False,False,False
TRX-12238,PROD-1762,2024-12-20,13.0,39.21,85.98,4.0,En Camino,Cali,Físico,False,False,False
TRX-12239,PROD-3044,2025-04-19,14.0,1324.38,49.76,26.0,Devuelto,Medellín,WhatsApp,False,False,False
TRX-12240,PROD-3120,2025-06-20,5.0,10.22,30.45,17.0,Sin Información,Medellín,Online,False,False,False
TRX-12241,PROD-2585,2025-11-17,11.0,135.49,29.72,7.0,Devuelto,Bogotá,App,False,False,False
TRX-12242,PROD-3300,2025-05-17,12.0,822.49,58.93,25.0,En Camino,Bucaramanga,Online,False,False,False
TRX-12243,PROD-1482,2025-10-15,3.0,1683.49,12.51,5.0,Retrasado,Bucaramanga,Físico,False,False,False
TRX-12244,PROD-2072,2025-11-02,12.0,298.54,52.36,23.0,Perdido,Sin Ciudad,Físico,False,False,False
TRX-12245,PROD-2066,2025-04-19,11.0,1113.7,93.36,4.0,Perdido,Bogotá,WhatsApp,False,False,False
TRX-12246,PROD-3883,2025-06-27,4.0,1360.23,30.79,20.0,Sin Información,Bogotá,Online,False,False,True
TRX-12247,PROD-2827,2025-12-31,1.0,466.77,36.88,20.0,Retrasado,Sin Ciudad,App,False,False,False
TRX-12248,PROD-1878,2025-04-16,3.0,1029.54,27.16,29.0,Devuelto,Sin Ciudad,Físico,False,False,False
TRX-12249,PROD-3506,2024-12-09,11.0,1823.7,5.29,5.0,En Camino,Cali,WhatsApp,False,False,True
TRX-12250,PROD-2169,2025-10-28,8.0,1029.33,70.79,8.0,Perdido,Bogotá,App,False,False,False
TRX-12251,PROD-3842,2025-08-16,12.0,323.07,61.1,20.0,Retrasado,Bucaramanga,WhatsApp,False,False,True
TRX-12252,PROD-3011,2024-12-29,2.0,1259.35,81.92,23.0,Retrasado,Medellín,Físico,False,False,False
TRX-12253,PROD-1819,2025-09-03,2.0,1188.48,8.9,9.0,Entregado,Bogotá,App,False,False,False
TRX-12254,PROD-1502,2025-09-22,9.0,63.64,93.22,6.0,Sin Información,Bucaramanga,WhatsApp,False,False,False
TRX-12255,PROD-1555,2025-09-07,5.0,190.28,36.43,4.0,Retrasado,Medellín,Físico,False,False,False
TRX-12256,PROD-1303,2026-01-05,5.0,321.99,52.36,5.0,Entregado,Cali,WhatsApp,False,False,False
TRX-12257,PROD-2851,2025-08-24,1.0,281.22,91.74,8.0,Entregado,Medellín,WhatsApp,False,False,False
TRX-12258,PROD-1707,2024-12-25,13.0,526.34,15.18,20.0,Sin Información,Bucaramanga,WhatsApp,False,False,False
TRX-12259,PROD-3921,2024-12-11,6.0,913.67,75.67,13.0,Perdido,Barranquilla,App,False,False,True
TRX-12260,PROD-2823,2024-10-30,8.0,749.72,60.04,4.0,Devuelto,Medellín,App,False,False,False
TRX-12261,PROD-1359,2025-11-04,6.0,1782.39,39.03,7.0,Devuelto,Barranquilla,Físico,False,False,False
TRX-12262,PROD-3793,2025-05-08,14.0,1228.1,12.52,22.0,Retrasado,Sin Ciudad,WhatsApp,False,False,True
TRX-12263,PROD-2309,2026-01-18,7.0,1753.53,62.45,1.0,En Camino,Medellín,App,False,False,False
TRX-12264,PROD-3735,2025-02-03,14.0,1058.81,7.51,9.0,En Camino,Sin Ciudad,App,False,False,True
TRX-12265,PROD-2423,2025-04-06,4.0,188.84,52.62,29.0,Entregado,Medellín,WhatsApp,False,False,False
TRX-12266,PROD-3906,2026-01-01,2.0,931.94,62.4,5.0,Sin Información,Cali,Físico,False,False,True
TRX-12267,PROD-1265,2025-10-17,1.0,1645.84,74.59,10.0,Retrasado,Cali,Online,False,False,False
TRX-12268,PROD-3252,2025-07-01,12.0,396.27,52.36,11.0,Retrasado,Medellín,WhatsApp,False,False,False
TRX-12269,PROD-3220,2025-01-01,6.0,191.52,99.18,18.0,Devuelto,Medellín,Físico,False,False,False
TRX-12270,PROD-2189,2026-01-10,9.0,665.58,29.71,5.0,En Camino,Medellín,Online,False,False,False
TRX-12271,PROD-2228,2025-11-21,10.0,783.91,35.63,24.0,Perdido,Medellín,Físico,False,False,False
TRX-12272,PROD-1645,2024-12-06,5.0,619.45,37.41,22.0,Sin Información,Bogotá,Online,False,False,False
TRX-12273,PROD-3915,2025-07-13,12.0,279.13,74.5,24.0,Retrasado,Bucaramanga,Online,False,False,True
TRX-12274,PROD-3906,2025-04-18,2.0,509.17,93.52,21.0,Retrasado,Bucaramanga,Físico,False,False,True
TRX-12275,PROD-3868,2024-12-14,1.0,1367.74,97.56,4.0,Devuelto,Cali,App,False,False,True
TRX-12276,PROD-3612,2025-11-23,3.0,778.0,94.85,26.0,Perdido,Bogotá,Físico,False,False,True
TRX-12277,PROD-1713,2025-12-03,4.0,1268.77,88.54,19.0,Perdido,Medellín,Online,False,False,False
TRX-12278,PROD-2480,2025-02-12,7.0,1077.24,99.14,16.0,Perdido,Bogotá,WhatsApp,False,False,False
TRX-12279,PROD-3083,2026-01-09,9.0,1102.62,40.71,2.0,Sin Información,Medellín,Online,False,False,False
TRX-12280,PROD-1918,2024-11-17,8.0,504.61,52.36,15.0,Perdido,Medellín,Online,False,False,False
TRX-12281,PROD-1497,2025-09-18,9.0,1047.87,95.09,9.0,En Camino,Bucaramanga,Físico,False,False,False
TRX-12282,PROD-1823,2025-12-06,7.0,56.95,77.3,17.0,Sin Información,Medellín,Online,False,False,False
TRX-12283,PROD-1568,2025-07-06,10.0,869.17,21.0,26.0,Entregado,Medellín,WhatsApp,False,False,False
TRX-12284,PROD-1969,2025-04-21,8.0,1149.52,9.32,2.0,Perdido,Bucaramanga,App,False,False,False
TRX-12285,PROD-3023,2025-12-07,8.0,372.17,25.38,22.0,Entregado,Medellín,WhatsApp,False,False,False
TRX-12286,PROD-1107,2025-03-20,1.0,520.55,78.98,29.0,Entregado,Medellín,App,False,False,False
TRX-12287,PROD-2478,2025-11-04,12.0,446.87,65.01,6.0,Devuelto,Bogotá,WhatsApp,False,False,False
TRX-12288,PROD-3269,2024-11-19,14.0,150.41,26.31,28.0,Perdido,Sin Ciudad,App,False,False,False
TRX-12289,PROD-3344,2024-12-04,12.0,702.24,75.48,1.0,En Camino,Cali,Físico,False,False,False
TRX-12290,PROD-2511,2025-04-25,9.0,1958.14,18.43,8.0,Devuelto,Bucaramanga,App,False,False,False
TRX-12291,PROD-2914,2025-10-15,2.0,714.22,83.07,11.0,Devuelto,Medellín,Físico,False,False,False
TRX-12292,PROD-3259,2025-06-15,12.0,926.47,52.36,20.0,Entregado,Cali,WhatsApp,False,False,False
TRX-12293,PROD-1531,2025-12-13,11.0,1309.64,80.45,23.0,Retrasado,Bogotá,Online,False,False,False
TRX-12294,PROD-3506,2024-12-04,14.0,1300.51,97.39,26.0,En Camino,Bogotá,Físico,False,False,True
TRX-12295,PROD-1353,2026-01-02,7.0,1900.29,19.28,15.0,Sin Información,Sin Ciudad,App,False,False,False
TRX-12296,PROD-1269,2025-06-20,13.0,1716.55,91.13,9.0,Perdido,Medellín,Físico,False,False,False
TRX-12297,PROD-2266,2026-02-03,10.0,1589.96,37.4,2.0,Perdido,Bogotá,Físico,False,True,False
TRX-12298,PROD-2630,2025-09-11,10.0,1903.74,44.53,7.0,En Camino,Medellín,Físico,False,False,False
TRX-12299,PROD-3936,2025-05-14,13.0,469.22,49.5,17.0,Perdido,Bucaramanga,Físico,False,False,True
TRX-12300,PROD-3944,2025-08-07,7.0,1237.94,64.56,3.0,Retrasado,Sin Ciudad,Online,False,False,True
TRX-12301,PROD-2960,2024-10-11,5.0,1775.52,99.5,4.0,Sin Información,Sin Ciudad,Físico,False,False,False
TRX-12302,PROD-3153,2025-01-13,4.0,1252.03,62.0,3.0,Retrasado,Medellín,WhatsApp,False,False,False
TRX-12303,PROD-2682,2024-11-24,1.0,1955.07,93.04,8.0,Perdido,Medellín,Físico,False,False,False
TRX-12304,PROD-2677,2025-09-29,1.0,209.7,52.36,11.0,Devuelto,Barranquilla,Físico,False,False,False
TRX-12305,PROD-3354,2025-03-25,3.0,884.27,29.23,28.0,Sin Información,Barranquilla,Online,False,False,False
TRX-12306,PROD-1302,2025-06-26,14.0,1954.95,42.85,16.0,Sin Información,Barranquilla,WhatsApp,False,False,False
TRX-12307,PROD-1513,2025-03-03,1.0,765.34,52.93,28.0,Perdido,Cali,Online,False,False,False
TRX-12308,PROD-2298,2025-05-23,8.0,1481.72,35.68,14.0,Perdido,Barranquilla,Online,False,False,False
TRX-12309,PROD-3631,2025-02-14,3.0,70.5,97.8,23.0,En Camino,Medellín,WhatsApp,False,False,True
TRX-12310,PROD-1303,2025-02-15,11.0,1392.73,73.94,19.0,Retrasado,Bogotá,WhatsApp,False,False,False
TRX-12311,PROD-2843,2024-12-12,10.0,1869.91,50.49,23.0,Sin Información,Cali,Físico,False,False,False
TRX-12312,PROD-2908,2025-08-10,2.0,771.59,76.37,2.0,Devuelto,Sin Ciudad,WhatsApp,False,False,False
TRX-12313,PROD-3785,2025-12-01,6.0,52.39,49.41,12.0,En Camino,Bucaramanga,Físico,False,False,True
TRX-12314,PROD-3119,2025-08-09,4.0,65.54,6.64,11.0,En Camino,Bogotá,Online,False,False,False
TRX-12315,PROD-2411,2024-11-04,13.0,1785.13,56.6,16.0,Devuelto,Cali,Físico,False,False,False
TRX-12316,PROD-1525,2025-08-01,13.0,1447.81,52.36,11.0,Devuelto,Medellín,Físico,False,False,False
TRX-12317,PROD-3258,2025-10-21,14.0,222.31,64.39,3.0,En Camino,Sin Ciudad,WhatsApp,False,False,False
TRX-12318,PROD-3620,2025-07-12,11.0,118.63,98.21,23.0,Perdido,Medellín,Online,False,False,True
TRX-12319,PROD-3407,2025-03-17,14.0,1611.6,8.88,10.0,Devuelto,Bogotá,WhatsApp,False,False,False
TRX-12320,PROD-1745,2025-10-03,13.0,1621.62,53.65,29.0,Sin Información,Bogotá,Online,False,False,False
TRX-12321,PROD-1528,2024-11-30,11.0,249.84,14.32,5.0,Entregado,Barranquilla,App,False,False,False
TRX-12322,PROD-2772,2024-11-17,13.0,610.03,19.15,28.0,Devuelto,Bogotá,Online,False,False,False
TRX-12323,PROD-3059,2025-01-19,4.0,1562.25,62.99,13.0,Sin Información,Bogotá,Online,False,False,False
