Feedback_ID,Transaccion_ID,Rating_Producto,Rating_Logistica,Comentario_Texto,Recomienda_Marca,Ticket_Soporte_Abierto,Edad_Cliente,Satisfaccion_NPS,Feedback_UID,NPS_Categoria
FB-9009,TRX-18533,3.0,3,Sin Comentario,Sin Respuesta,True,43.0,-64.6,FBK-001009,Detractor
FB-9010,TRX-16797,1.0,4,Dañado,Tal vez,False,47.0,-95.6,FBK-001010,Detractor
FB-9011,TRX-14726,1.0,4,Dañado,Sin Respuesta,True,45.0,-96.6,FBK-001011,Detractor
FB-9012,TRX-10388,4.0,1,Dañado,Sin Respuesta,True,39.0,81.1,FBK-001012,Promotor
FB-9013,TRX-13752,5.0,5,Lento,Tal vez,False,45.0,-44.8,FBK-001013,Detractor
FB-9014,TRX-15427,4.0,4,Sin Comentario,Sin Respuesta,True,81.0,-53.1,FBK-001014,Detractor
FB-9015,TRX-15615,2.0,4,No volvería,Tal vez,True,36.0,-46.6,FBK-001015,Detractor
FB-9016,TRX-13969,1.0,5,Dañado,No,False,64.0,60.6,FBK-001016,Promotor
FB-9017,TRX-13372,1.0,2,Sin Comentario,Sí,False,64.0,-37.6,FBK-001017,Detractor
FB-9018,TRX-18836,2.0,5,Dañado,No,True,65.0,18.6,FBK-001018,Pasivo
FB-9019,TRX-10885,5.0,3,Sin Comentario,Sí,True,19.0,71.7,FBK-001019,Promotor
FB-9020,TRX-14068,4.0,3,Sin Comentario,Sí,True,40.0,-36.2,FBK-001020,Detractor
FB-9021,TRX-13644,5.0,1,Lento,No,False,22.0,-70.8,FBK-001021,Detractor
FB-9022,TRX-19962,2.0,2,Precio justo,Tal vez,False,60.0,-86.5,FBK-001022,Detractor
FB-9023,TRX-16250,4.0,4,Sin Comentario,Sin Respuesta,True,31.0,12.7,FBK-001023,Pasivo
FB-9024,TRX-18543,4.0,1,Dañado,No,False,45.0,21.2,FBK-001024,Pasivo
FB-9025,TRX-15269,5.0,1,No volvería,Sí,False,23.0,74.2,FBK-001025,Promotor
FB-9026,TRX-13007,5.0,4,Dañado,Tal vez,False,37.0,-5.3,FBK-001026,Detractor
FB-9027,TRX-17247,1.0,4,Lento,No,False,84.0,73.4,FBK-001027,Promotor
FB-9028,TRX-10099,1.0,5,Precio justo,Tal vez,False,48.0,2.9,FBK-001028,Pasivo
FB-9029,TRX-11058,5.0,3,Precio justo,No,True,67.0,18.0,FBK-001029,Pasivo
FB-9030,TRX-18055,2.0,4,Sin Comentario,No,True,60.0,7.5,FBK-001030,Pasivo
FB-9031,TRX-11146,5.0,5,No volvería,Tal vez,False,29.0,-39.9,FBK-001031,Detractor
FB-9032,TRX-13153,1.0,3,Sin Comentario,Tal vez,True,65.0,68.7,FBK-001032,Promotor
FB-9033,TRX-10853,4.0,2,Precio justo,Tal vez,False,45.0,76.9,FBK-001033,Promotor
FB-9034,TRX-12318,2.0,2,Sin Comentario,Tal vez,True,56.0,69.7,FBK-001034,Promotor
FB-9035,TRX-13345,1.0,2,Dañado,No,True,26.0,-78.5,FBK-001035,Detractor
FB-9036,TRX-12057,2.0,4,Sin Comentario,Sin Respuesta,False,50.0,33.3,FBK-001036,Pasivo
FB-9037,TRX-11503,2.0,3,Excelente,Tal vez,True,60.0,-11.2,FBK-001037,Detractor
FB-9038,TRX-12845,4.0,3,Lento,No,True,18.0,-80.4,FBK-001038,Detractor
FB-9039,TRX-19709,1.0,2,Dañado,Tal vez,True,27.0,-87.6,FBK-001039,Detractor
FB-9040,TRX-18992,5.0,1,Sin Comentario,Sin Respuesta,True,35.0,39.6,FBK-001040,Pasivo
FB-9041,TRX-13348,2.0,3,Dañado,No,True,26.0,-20.5,FBK-001041,Detractor
FB-9042,TRX-13871,2.0,3,Lento,Sin Respuesta,False,30.0,-23.6,FBK-001042,Detractor
FB-9043,TRX-18313,4.0,5,Lento,No,True,60.0,-57.4,FBK-001043,Detractor
FB-9044,TRX-11280,1.0,2,Dañado,No,True,21.0,20.4,FBK-001044,Pasivo
FB-9045,TRX-16983,2.0,1,Precio justo,Tal vez,True,60.0,-70.3,FBK-001045,Detractor
FB-9046,TRX-17652,2.0,5,No volvería,Sin Respuesta,True,48.0,-99.2,FBK-001046,Detractor
FB-9047,TRX-15103,3.0,1,Dañado,Sí,True,42.0,-97.2,FBK-001047,Detractor
FB-9048,TRX-12689,3.0,1,Excelente,Sin Respuesta,True,34.0,-26.4,FBK-001048,Detractor
FB-9049,TRX-13236,2.0,1,Dañado,Sí,True,83.0,43.8,FBK-001049,Pasivo
FB-9050,TRX-14012,3.0,4,Sin Comentario,Sin Respuesta,True,45.0,20.5,FBK-001050,Pasivo
FB-9051,TRX-16947,4.0,3,Excelente,Tal vez,False,31.0,-49.9,FBK-001051,Detractor
FB-9052,TRX-12890,5.0,3,Sin Comentario,Sin Respuesta,False,30.0,-79.6,FBK-001052,Detractor
FB-9053,TRX-19926,3.0,5,Dañado,Sin Respuesta,False,31.0,-27.6,FBK-001053,Detractor
FB-9054,TRX-14079,3.0,1,Sin Comentario,Sí,False,35.0,79.3,FBK-001054,Promotor
FB-9055,TRX-14966,1.0,1,Dañado,Sí,True,26.0,-30.6,FBK-001055,Detractor
FB-9056,TRX-14675,5.0,3,Excelente,Sin Respuesta,False,61.0,-76.0,FBK-001056,Detractor
FB-9057,TRX-19444,3.0,1,No volvería,Tal vez,True,44.0,78.2,FBK-001057,Promotor
FB-9058,TRX-17344,5.0,1,Excelente,Sí,True,58.0,-35.2,FBK-001058,Detractor
FB-9059,TRX-13299,5.0,1,No volvería,Tal vez,False,73.0,54.4,FBK-001059,Promotor
FB-9060,TRX-14454,1.0,2,Sin Comentario,Sí,True,61.0,-45.4,FBK-001060,Detractor
FB-9061,TRX-17883,2.0,2,No volvería,No,False,27.0,73.8,FBK-001061,Promotor
FB-9062,TRX-11310,2.0,2,Excelente,No,False,49.0,-83.6,FBK-001062,Detractor
FB-9063,TRX-15891,3.0,5,Sin Comentario,No,False,43.0,-49.4,FBK-001063,Detractor
FB-9064,TRX-16524,1.0,1,Lento,No,True,58.0,45.5,FBK-001064,Pasivo
FB-9065,TRX-16188,3.0,2,Excelente,No,False,63.0,-21.1,FBK-001065,Detractor
FB-9066,TRX-12748,3.0,2,Lento,No,False,31.0,10.1,FBK-001066,Pasivo
FB-9067,TRX-17712,2.0,4,Sin Comentario,Tal vez,False,62.0,-44.6,FBK-001067,Detractor
FB-9068,TRX-17231,1.0,5,Sin Comentario,Tal vez,False,43.0,-27.7,FBK-001068,Detractor
FB-9069,TRX-16925,5.0,2,Sin Comentario,Sí,False,24.0,21.3,FBK-001069,Pasivo
FB-9070,TRX-18278,2.0,2,Sin Comentario,Sin Respuesta,True,54.0,58.5,FBK-001070,Promotor
FB-9071,TRX-19984,3.0,2,Sin Comentario,Sin Respuesta,False,67.0,78.4,FBK-001071,Promotor
FB-9072,TRX-17101,3.0,4,Sin Comentario,Sin Respuesta,False,83.0,-28.2,FBK-001072,Detractor
FB-9073,TRX-12553,4.0,4,Dañado,Sin Respuesta,True,46.0,26.1,FBK-001073,Pasivo
FB-9074,TRX-17897,1.0,5,Lento,No,True,72.0,-0.4,FBK-001074,Detractor
FB-9075,TRX-10324,5.0,1,Sin Comentario,Sin Respuesta,True,26.0,31.3,FBK-001075,Pasivo
FB-9076,TRX-16249,5.0,1,Precio justo,No,True,48.0,24.4,FBK-001076,Pasivo
FB-9077,TRX-17002,3.0,5,Dañado,Sin Respuesta,False,35.0,24.0,FBK-001077,Pasivo
FB-9078,TRX-11363,4.0,1,Sin Comentario,Sí,True,69.0,-12.7,FBK-001078,Detractor
FB-9079,TRX-14918,4.0,3,Dañado,Tal vez,True,47.0,-41.3,FBK-001079,Detractor
FB-9080,TRX-19751,1.0,1,Lento,No,True,28.0,-15.8,FBK-001080,Detractor
FB-9081,TRX-18801,3.0,4,Lento,Tal vez,False,42.0,67.4,FBK-001081,Promotor
FB-9082,TRX-12503,3.0,4,Precio justo,Sin Respuesta,True,43.0,-31.4,FBK-001082,Detractor
FB-9083,TRX-19057,3.0,2,Dañado,Tal vez,True,27.0,72.3,FBK-001083,Promotor
FB-9084,TRX-12878,1.0,4,Lento,Sin Respuesta,True,49.0,-66.7,FBK-001084,Detractor
FB-9085,TRX-14215,5.0,3,Excelente,Tal vez,True,71.0,10.7,FBK-001085,Pasivo
FB-9086,TRX-16233,2.0,3,No volvería,Tal vez,True,42.0,-78.2,FBK-001086,Detractor
FB-9087,TRX-17596,4.0,3,Sin Comentario,Sin Respuesta,True,46.0,-11.5,FBK-001087,Detractor
FB-9088,TRX-15011,5.0,2,No volvería,Sin Respuesta,True,52.0,94.1,FBK-001088,Promotor
FB-9089,TRX-17431,2.0,1,Lento,No,False,69.0,25.3,FBK-001089,Pasivo
FB-9090,TRX-14640,5.0,2,Sin Comentario,Tal vez,True,29.0,-96.4,FBK-001090,Detractor
FB-9091,TRX-16146,5.0,4,Precio justo,No,False,65.0,64.5,FBK-001091,Promotor
FB-9092,TRX-19210,5.0,3,Lento,Sin Respuesta,False,24.0,0.1,FBK-001092,Pasivo
FB-9093,TRX-19929,5.0,2,Precio justo,Sin Respuesta,True,70.0,34.3,FBK-001093,Pasivo
FB-9094,TRX-17878,3.0,2,Dañado,Sí,True,62.0,28.4,FBK-001094,Pasivo
FB-9095,TRX-11178,5.0,3,Excelente,Sí,False,50.0,-62.3,FBK-001095,Detractor
FB-9096,TRX-15459,2.0,5,Dañado,Sí,True,74.0,-18.9,FBK-001096,Detractor
FB-9097,TRX-12238,2.0,3,Sin Comentario,Sin Respuesta,True,35.0,-57.0,FBK-001097,Detractor
FB-9098,TRX-17688,4.0,5,Excelente,Tal vez,True,33.0,-64.3,FBK-001098,Detractor
FB-9099,TRX-13206,1.0,3,Precio justo,Sin Respuesta,True,65.0,11.4,FBK-001099,Pasivo
FB-9100,TRX-12535,2.0,1,Lento,Sin Respuesta,True,58.0,-59.3,FBK-001100,Detractor
FB-9101,TRX-13106,2.0,5,Lento,Sí,False,80.0,-59.7,FBK-001101,Detractor
FB-9102,TRX-10068,2.0,5,Lento,Tal vez,True,46.0,25.3,FBK-001102,Pasivo
FB-9103,TRX-10210,2.0,2,Lento,No,True,34.0,-19.6,FBK-001103,Detractor
FB-9104,TRX-18203,1.0,5,Dañado,Sí,True,43.0,-59.5,FBK-001104,Detractor
FB-9105,TRX-16131,1.0,4,Dañado,Sin Respuesta,False,48.0,-23.3,FBK-001105,Detractor
FB-9106,TRX-18051,5.0,2,Precio justo,Sin Respuesta,True,57.0,15.9,FBK-001106,Pasivo
FB-9107,TRX-16628,2.0,2,Excelente,Tal vez,False,66.0,19.8,FBK-001107,Pasivo
FB-9108,TRX-16812,2.0,1,Excelente,No,False,25.0,79.6,FBK-001108,Promotor
FB-9109,TRX-16465,4.0,2,Sin Comentario,Tal vez,True,66.0,86.0,FBK-001109,Promotor
FB-9110,TRX-16113,4.0,2,Excelente,Tal vez,False,81.0,-59.4,FBK-001110,Detractor
FB-9111,TRX-16292,4.0,4,Lento,No,True,62.0,-1.9,FBK-001111,Detractor
FB-9112,TRX-18020,4.0,2,Dañado,No,False,57.0,-10.9,FBK-001112,Detractor
FB-9113,TRX-15043,5.0,5,No volvería,Sí,True,19.0,53.5,FBK-001113,Promotor
FB-9114,TRX-19638,3.0,1,No volvería,Tal vez,True,70.0,-61.5,FBK-001114,Detractor
FB-9115,TRX-11167,4.0,4,Lento,Sí,True,72.0,-54.8,FBK-001115,Detractor
FB-9116,TRX-16697,4.0,3,Sin Comentario,Tal vez,False,41.0,-68.4,FBK-001116,Detractor
FB-9117,TRX-10636,1.0,3,No volvería,Tal vez,True,45.0,46.5,FBK-001117,Pasivo
FB-9118,TRX-12039,2.0,3,Excelente,Sí,True,23.0,-54.5,FBK-001118,Detractor
FB-9119,TRX-16304,5.0,4,Excelente,Sí,False,57.0,-16.1,FBK-001119,Detractor
FB-9120,TRX-19266,2.0,3,Precio justo,Tal vez,False,84.0,-48.1,FBK-001120,Detractor
FB-9121,TRX-12660,3.0,5,Lento,Sin Respuesta,True,83.0,96.5,FBK-001121,Promotor
FB-9122,TRX-13182,5.0,3,Precio justo,No,True,27.0,29.6,FBK-001122,Pasivo
FB-9123,TRX-17148,3.0,3,Excelente,Tal vez,True,20.0,-42.9,FBK-001123,Detractor
FB-9124,TRX-14182,2.0,1,Dañado,Sí,False,28.0,-76.8,FBK-001124,Detractor
FB-9125,TRX-15711,1.0,3,Lento,Sin Respuesta,True,42.0,-12.3,FBK-001125,Detractor
FB-9126,TRX-18349,4.0,3,Sin Comentario,Tal vez,True,83.0,-63.8,FBK-001126,Detractor
FB-9127,TRX-18005,2.0,2,Sin Comentario,Tal vez,True,26.0,-66.6,FBK-001127,Detractor
FB-9128,TRX-16032,5.0,5,Precio justo,Sin Respuesta,False,78.0,-41.0,FBK-001128,Detractor
FB-9129,TRX-10945,4.0,4,Precio justo,No,True,76.0,93.3,FBK-001129,Promotor
FB-9130,TRX-16313,5.0,1,Excelente,No,True,18.0,-20.0,FBK-001130,Detractor
FB-9131,TRX-16947,3.0,4,Precio justo,No,False,40.0,-57.9,FBK-001131,Detractor
FB-9132,TRX-14043,5.0,3,Sin Comentario,Sí,False,18.0,-34.3,FBK-001132,Detractor
FB-9133,TRX-13970,1.0,2,Excelente,No,False,28.0,-4.5,FBK-001133,Detractor
FB-9134,TRX-17827,3.0,3,Dañado,Sin Respuesta,False,46.0,-85.6,FBK-001134,Detractor
FB-9135,TRX-10565,2.0,3,Precio justo,Sin Respuesta,False,24.0,-39.0,FBK-001135,Detractor
FB-9136,TRX-15921,4.0,1,Excelente,Tal vez,True,55.0,-71.4,FBK-001136,Detractor
FB-9137,TRX-10462,4.0,1,Excelente,No,True,21.0,-81.9,FBK-001137,Detractor
FB-9138,TRX-12422,1.0,4,Dañado,Sí,False,27.0,81.8,FBK-001138,Promotor
FB-9139,TRX-14281,5.0,3,Precio justo,Sin Respuesta,False,71.0,-43.2,FBK-001139,Detractor
FB-9140,TRX-19919,2.0,4,Sin Comentario,Sí,False,47.0,-58.2,FBK-001140,Detractor
FB-9141,TRX-17462,5.0,3,Sin Comentario,Sin Respuesta,True,27.0,40.1,FBK-001141,Pasivo
FB-9142,TRX-12414,5.0,1,Sin Comentario,Sin Respuesta,True,71.0,-88.5,FBK-001142,Detractor
FB-9143,TRX-14166,1.0,2,Dañado,Sin Respuesta,False,58.0,94.6,FBK-001143,Promotor
FB-9144,TRX-14053,3.0,4,Dañado,Sí,True,24.0,97.0,FBK-001144,Promotor
FB-9145,TRX-19865,3.0,4,Dañado,Sin Respuesta,True,73.0,53.0,FBK-001145,Promotor
FB-9146,TRX-19475,1.0,5,Sin Comentario,Sin Respuesta,False,37.0,97.4,FBK-001146,Promotor
FB-9147,TRX-12644,1.0,5,Precio justo,Sin Respuesta,False,23.0,-48.8,FBK-001147,Detractor
FB-9148,TRX-10202,1.0,2,No volvería,Sí,True,33.0,-49.1,FBK-001148,Detractor
FB-9149,TRX-11912,5.0,5,Sin Comentario,Sin Respuesta,True,33.0,73.8,FBK-001149,Promotor
FB-9150,TRX-11512,5.0,2,Excelente,Sin Respuesta,True,40.0,21.5,FBK-001150,Pasivo
FB-9151,TRX-16297,2.0,3,Excelente,No,False,20.0,44.6,FBK-001151,Pasivo
FB-9152,TRX-16515,1.0,5,Dañado,Sin Respuesta,False,45.0,-97.2,FBK-001152,Detractor
FB-9153,TRX-19603,5.0,5,Dañado,Tal vez,False,36.0,-7.2,FBK-001153,Detractor
FB-9154,TRX-11316,3.0,4,No volvería,Tal vez,True,75.0,-44.3,FBK-001154,Detractor
FB-9155,TRX-18495,1.0,2,Lento,Sin Respuesta,False,78.0,-69.2,FBK-001155,Detractor
FB-9156,TRX-13093,3.0,4,Sin Comentario,Sin Respuesta,False,57.0,3.8,FBK-001156,Pasivo
FB-9157,TRX-16929,4.0,5,Excelente,Tal vez,False,20.0,-44.6,FBK-001157,Detractor
FB-9158,TRX-12716,2.0,3,Sin Comentario,Tal vez,True,50.0,8.7,FBK-001158,Pasivo
FB-9159,TRX-16993,4.0,1,Lento,Sí,False,25.0,-84.4,FBK-001159,Detractor
FB-9160,TRX-14143,2.0,2,Dañado,Tal vez,False,56.0,59.5,FBK-001160,Promotor
FB-9161,TRX-14951,1.0,2,Excelente,Sí,False,59.0,89.9,FBK-001161,Promotor
FB-9162,TRX-18202,2.0,3,Excelente,Tal vez,True,45.0,25.9,FBK-001162,Pasivo
FB-9163,TRX-18735,5.0,3,Dañado,Sin Respuesta,True,46.0,-71.4,FBK-001163,Detractor
FB-9164,TRX-16271,3.0,2,Lento,Sin Respuesta,False,37.0,49.8,FBK-001164,Pasivo
FB-9165,TRX-19602,5.0,2,Lento,Tal vez,False,69.0,75.7,FBK-001165,Promotor
FB-9166,TRX-15045,1.0,3,Precio justo,Tal vez,False,53.0,-26.7,FBK-001166,Detractor
FB-9167,TRX-16743,4.0,3,Precio justo,Tal vez,True,38.0,2.8,FBK-001167,Pasivo
FB-9168,TRX-11456,3.0,3,No volvería,Tal vez,True,54.0,-87.3,FBK-001168,Detractor
FB-9169,TRX-11790,1.0,5,Sin Comentario,Sin Respuesta,True,35.0,9.5,FBK-001169,Pasivo
FB-9170,TRX-19381,5.0,2,No volvería,Sí,False,35.0,-90.5,FBK-001170,Detractor
FB-9171,TRX-15642,5.0,2,Lento,No,False,73.0,-29.6,FBK-001171,Detractor
FB-9172,TRX-12338,2.0,3,Dañado,No,True,83.0,-44.3,FBK-001172,Detractor
FB-9173,TRX-14407,2.0,4,Lento,Sí,False,19.0,-63.4,FBK-001173,Detractor
FB-9174,TRX-13432,4.0,1,Excelente,Tal vez,True,38.0,70.6,FBK-001174,Promotor
FB-9175,TRX-16520,2.0,2,Precio justo,Sí,False,33.0,20.7,FBK-001175,Pasivo
FB-9176,TRX-15047,2.0,5,Precio justo,Sin Respuesta,True,53.0,35.6,FBK-001176,Pasivo
FB-9177,TRX-10105,2.0,1,Sin Comentario,Sí,True,51.0,-1.5,FBK-001177,Detractor
FB-9178,TRX-12759,4.0,4,Sin Comentario,No,False,37.0,49.5,FBK-001178,Pasivo
FB-9179,TRX-18056,1.0,5,Sin Comentario,Sí,False,40.0,-26.0,FBK-001179,Detractor
FB-9180,TRX-10025,3.0,3,Sin Comentario,Tal vez,True,50.0,-11.7,FBK-001180,Detractor
FB-9181,TRX-11587,1.0,4,Lento,Sí,False,24.0,-83.4,FBK-001181,Detractor
FB-9182,TRX-11144,1.0,3,Excelente,No,False,68.0,-36.1,FBK-001182,Detractor
FB-9183,TRX-16845,1.0,5,Lento,Tal vez,True,62.0,-78.9,FBK-001183,Detractor
FB-9184,TRX-18600,5.0,5,Sin Comentario,Sin Respuesta,True,65.0,-3.7,FBK-001184,Detractor
FB-9185,TRX-16829,3.0,3,Sin Comentario,No,True,81.0,87.7,FBK-001185,Promotor
FB-9186,TRX-14724,3.0,1,Sin Comentario,Tal vez,True,31.0,62.2,FBK-001186,Promotor
FB-9187,TRX-17060,5.0,2,Lento,Tal vez,False,67.0,-12.6,FBK-001187,Detractor
FB-9188,TRX-12795,5.0,2,Lento,Sin Respuesta,True,26.0,-39.9,FBK-001188,Detractor
FB-9189,TRX-12890,2.0,5,Excelente,No,False,61.0,-34.1,FBK-001189,Detractor
FB-9190,TRX-16138,5.0,4,Precio justo,No,True,38.0,-5.5,FBK-001190,Detractor
FB-9191,TRX-13053,4.0,3,Dañado,Sí,True,81.0,-51.4,FBK-001191,Detractor
FB-9192,TRX-12200,5.0,4,Sin Comentario,Sí,False,73.0,-32.4,FBK-001192,Detractor
FB-9193,TRX-13244,2.0,3,No volvería,Tal vez,False,28.0,-1.5,FBK-001193,Detractor
FB-9194,TRX-17970,5.0,4,Sin Comentario,Tal vez,True,74.0,68.2,FBK-001194,Promotor
FB-9195,TRX-12981,4.0,3,Excelente,Tal vez,True,55.0,-80.9,FBK-001195,Detractor
FB-9196,TRX-18234,5.0,5,Precio justo,Tal vez,True,45.0,-19.0,FBK-001196,Detractor
FB-9197,TRX-11806,1.0,1,Lento,Sin Respuesta,False,24.0,-61.9,FBK-001197,Detractor
FB-9198,TRX-17383,3.0,2,Dañado,Sí,True,51.0,27.4,FBK-001198,Pasivo
FB-9199,TRX-19291,4.0,4,No volvería,Sin Respuesta,True,19.0,14.1,FBK-001199,Pasivo
FB-9200,TRX-13482,3.0,2,Sin Comentario,Sin Respuesta,True,50.0,15.5,FBK-001200,Pasivo
FB-9201,TRX-13041,4.0,4,No volvería,Sí,False,61.0,6.6,FBK-001201,Pasivo
FB-9202,TRX-13292,4.0,5,Excelente,No,False,83.0,46.7,FBK-001202,Pasivo
FB-9203,TRX-10966,1.0,5,Lento,Sí,False,39.0,-69.2,FBK-001203,Detractor
FB-9204,TRX-12993,1.0,4,Sin Comentario,Sin Respuesta,False,75.0,-62.8,FBK-001204,Detractor
FB-9205,TRX-13143,3.0,4,Lento,Tal vez,False,18.0,41.8,FBK-001205,Pasivo
FB-9206,TRX-14249,2.0,4,Dañado,Sí,True,54.0,-73.6,FBK-001206,Detractor
FB-9207,TRX-16697,3.0,5,No volvería,Sin Respuesta,False,74.0,45.4,FBK-001207,Pasivo
FB-9208,TRX-17220,4.0,1,Excelente,Sin Respuesta,False,28.0,-67.1,FBK-001208,Detractor
FB-9209,TRX-11789,4.0,1,Lento,Tal vez,True,78.0,98.3,FBK-001209,Promotor
FB-9210,TRX-12721,4.0,4,No volvería,No,False,31.0,-91.0,FBK-001210,Detractor
FB-9211,TRX-11307,3.0,3,No volvería,Sin Respuesta,True,24.0,55.3,FBK-001211,Promotor
FB-9212,TRX-14802,2.0,1,Precio justo,Sin Respuesta,False,58.0,-53.6,FBK-001212,Detractor
FB-9213,TRX-11404,2.0,5,Dañado,No,False,32.0,-35.3,FBK-001213,Detractor
FB-9214,TRX-16188,3.0,5,Lento,Sin Respuesta,False,79.0,82.4,FBK-001214,Promotor
FB-9215,TRX-12042,4.0,5,Precio justo,Sí,True,75.0,-38.7,FBK-001215,Detractor
FB-9216,TRX-14534,3.0,2,Dañado,Sí,True,64.0,-24.6,FBK-001216,Detractor
FB-9217,TRX-11052,3.0,2,Precio justo,Sin Respuesta,False,53.0,-63.6,FBK-001217,Detractor
FB-9218,TRX-15605,5.0,5,Lento,Sin Respuesta,True,21.0,-84.6,FBK-001218,Detractor
FB-9219,TRX-10486,5.0,1,Excelente,No,False,75.0,-78.4,FBK-001219,Detractor
FB-9220,TRX-19595,1.0,2,Precio justo,Tal vez,True,77.0,18.7,FBK-001220,Pasivo
FB-9221,TRX-13846,1.0,3,Precio justo,Sí,True,46.0,-90.6,FBK-001221,Detractor
FB-9222,TRX-17829,3.0,4,No volvería,No,False,82.0,-54.9,FBK-001222,Detractor
FB-9223,TRX-17949,5.0,2,Sin Comentario,Tal vez,True,44.0,-21.3,FBK-001223,Detractor
FB-9224,TRX-11651,4.0,2,Lento,Sí,False,24.0,-78.3,FBK-001224,Detractor
FB-9225,TRX-10155,1.0,1,Precio justo,Sí,False,82.0,49.7,FBK-001225,Pasivo
FB-9226,TRX-11000,4.0,1,Sin Comentario,Sin Respuesta,True,58.0,94.3,FBK-001226,Promotor
FB-9227,TRX-14359,4.0,3,Excelente,Tal vez,True,59.0,79.0,FBK-001227,Promotor
FB-9228,TRX-10118,1.0,3,Precio justo,Sin Respuesta,True,52.0,90.7,FBK-001228,Promotor
FB-9229,TRX-19542,3.0,3,Dañado,No,True,51.0,9.0,FBK-001229,Pasivo
FB-9230,TRX-10685,5.0,3,Excelente,Tal vez,False,26.0,-70.4,FBK-001230,Detractor
FB-9231,TRX-11586,1.0,2,Excelente,Tal vez,False,66.0,33.4,FBK-001231,Pasivo
FB-9232,TRX-13458,2.0,3,Precio justo,Sin Respuesta,False,39.0,-88.1,FBK-001232,Detractor
FB-9233,TRX-18557,2.0,3,Precio justo,Sí,False,54.0,-4.8,FBK-001233,Detractor
FB-9234,TRX-10118,4.0,5,No volvería,Sí,True,77.0,57.9,FBK-001234,Promotor
FB-9235,TRX-16154,2.0,2,Lento,Sin Respuesta,True,29.0,71.0,FBK-001235,Promotor
FB-9236,TRX-19879,4.0,2,No volvería,No,False,53.0,-40.9,FBK-001236,Detractor
FB-9237,TRX-18520,5.0,2,Dañado,Sin Respuesta,True,59.0,-55.6,FBK-001237,Detractor
FB-9238,TRX-14355,1.0,4,Lento,Tal vez,False,19.0,37.9,FBK-001238,Pasivo
FB-9239,TRX-17961,1.0,3,No volvería,Sí,False,48.0,-72.2,FBK-001239,Detractor
FB-9240,TRX-17753,5.0,3,No volvería,No,True,37.0,98.8,FBK-001240,Promotor
FB-9241,TRX-15521,4.0,3,Precio justo,Tal vez,False,55.0,-33.6,FBK-001241,Detractor
FB-9242,TRX-19902,3.0,1,No volvería,Sin Respuesta,False,22.0,49.9,FBK-001242,Pasivo
FB-9243,TRX-17036,2.0,1,Precio justo,Sí,False,33.0,45.1,FBK-001243,Pasivo
FB-9244,TRX-15514,5.0,1,Excelente,No,True,77.0,-38.0,FBK-001244,Detractor
FB-9245,TRX-16074,2.0,4,Lento,Sí,True,20.0,-22.8,FBK-001245,Detractor
FB-9246,TRX-15620,3.0,3,Precio justo,No,True,50.0,68.3,FBK-001246,Promotor
FB-9247,TRX-15164,4.0,2,Sin Comentario,Sin Respuesta,False,35.0,-54.4,FBK-001247,Detractor
FB-9248,TRX-13925,2.0,2,Sin Comentario,No,True,21.0,-88.0,FBK-001248,Detractor
FB-9249,TRX-15918,4.0,5,Sin Comentario,Tal vez,False,61.0,-70.5,FBK-001249,Detractor
FB-9250,TRX-16528,3.0,1,Sin Comentario,Sí,True,52.0,36.8,FBK-001250,Pasivo
FB-9251,TRX-16200,4.0,4,No volvería,No,True,51.0,-52.5,FBK-001251,Detractor
FB-9252,TRX-10937,3.0,5,Sin Comentario,Tal vez,True,54.0,13.4,FBK-001252,Pasivo
FB-9253,TRX-15833,1.0,4,Precio justo,Sí,False,33.0,-21.3,FBK-001253,Detractor
FB-9254,TRX-15410,2.0,2,Excelente,Sin Respuesta,True,77.0,73.6,FBK-001254,Promotor
FB-9255,TRX-11641,2.0,3,Dañado,Tal vez,True,40.0,-2.5,FBK-001255,Detractor
FB-9256,TRX-10050,3.0,2,Dañado,Tal vez,True,28.0,-72.1,FBK-001256,Detractor
FB-9257,TRX-17486,3.0,2,Excelente,Sí,True,51.0,66.6,FBK-001257,Promotor
FB-9258,TRX-16583,5.0,1,No volvería,Sin Respuesta,True,75.0,-83.5,FBK-001258,Detractor
FB-9259,TRX-12275,3.0,2,Lento,No,True,65.0,65.6,FBK-001259,Promotor
FB-9260,TRX-10420,3.0,4,Lento,Tal vez,True,23.0,-91.7,FBK-001260,Detractor
FB-9261,TRX-19861,4.0,3,Precio justo,Sí,False,20.0,-99.3,FBK-001261,Detractor
FB-9262,TRX-12013,4.0,1,Sin Comentario,Sí,False,75.0,51.1,FBK-001262,Promotor
FB-9263,TRX-18693,2.0,5,Dañado,Sí,False,40.0,12.0,FBK-001263,Pasivo
FB-9264,TRX-14578,4.0,2,Excelente,No,False,74.0,-57.0,FBK-001264,Detractor
FB-9265,TRX-14072,4.0,1,Sin Comentario,Sí,False,18.0,93.2,FBK-001265,Promotor
FB-9266,TRX-16036,2.0,1,No volvería,No,False,20.0,27.4,FBK-001266,Pasivo
FB-9267,TRX-17404,1.0,1,Excelente,Sin Respuesta,False,40.0,-52.3,FBK-001267,Detractor
FB-9268,TRX-17785,5.0,4,Dañado,No,True,18.0,-16.8,FBK-001268,Detractor
FB-9269,TRX-18436,4.0,5,Excelente,Sí,True,22.0,82.6,FBK-001269,Promotor
FB-9270,TRX-16768,1.0,1,Excelente,Sí,True,45.0,-59.3,FBK-001270,Detractor
